90.172,76.073,23.668
90.172,76.664,23.219
90.172,77.546,22.537
90.172,77.546,22.537
90.172,77.865,22.426
90.172,77.865,22.426
90.171,78.251,21.842
90.171,78.251,21.842
90.171,78.251,21.842
90.172,78.714,21.612
90.172,78.714,21.612
90.172,78.714,21.612
90.172,78.714,21.612
90.344,79.177,21.379
90.344,79.177,21.379
90.344,79.177,21.379
90.344,79.177,21.379
90.172,79.901,20.789
90.172,79.901,20.789
90.172,79.901,20.789
90.172,79.901,20.789
90.172,80.046,20.67
90.172,80.046,20.67
90.172,80.046,20.67
90.344,80.622,20.192
90.344,80.622,20.192
90.344,80.622,20.192
90.344,80.622,20.192
90.344,80.91,19.951
90.344,80.91,19.951
90.344,80.91,19.951
90.172,81.341,19.589
90.172,81.341,19.589
90.172,81.341,19.589
90.172,81.913,19.101
90.172,81.913,19.101
90.172,81.913,19.101
90.172,82.483,18.61
90.172,82.483,18.61
90.172,82.483,18.61
90.172,82.483,18.61
90.172,82.91,18.238
90.172,82.91,18.238
90.172,82.91,18.238
90.172,83.336,17.865
90.172,83.336,17.865
90.172,83.336,17.865
90.172,83.336,17.865
90.172,83.902,17.363
90.172,83.902,17.363
90.172,83.902,17.363
90.172,83.902,17.363
90.172,84.325,16.984
90.172,84.325,16.984
90.172,84.325,16.984
90.172,84.325,16.984
90.173,85.057,16.461
90.173,85.057,16.461
90.173,85.057,16.461
90.173,85.057,16.461
90.344,85.59,15.832
90.344,85.59,15.832
90.344,85.59,15.832
90.344,85.59,15.832
90.173,86.736,14.904
90.173,86.736,14.904
90.173,86.736,14.904
90.173,86.736,14.904
90.173,87.154,14.509
90.173,87.154,14.509
90.173,87.154,14.509
90.173,87.154,14.509
90.173,87.987,13.712
90.173,87.987,13.712
90.173,87.987,13.712
90.173,88.955,12.771
90.173,88.955,12.771
90.173,88.955,12.771
90.173,88.955,12.771
90.172,89.754,11.841
90.172,89.754,11.841
90.172,89.754,11.841
90.172,89.754,11.841
90.172,90.579,11.014
90.172,90.579,11.014
90.172,90.579,11.014
90.172,90.579,11.014
90.172,91.401,10.177
90.172,91.401,10.177
90.172,91.401,10.177
90.172,91.401,10.177
90.172,92.221,9.3303
90.172,92.221,9.3303
90.172,92.221,9.3303
90.172,92.221,9.3303
90.172,93.012,8.3625
90.172,93.012,8.3625
90.172,93.012,8.3625
90.172,93.012,8.3625
90.171,93.801,7.3847
90.171,93.801,7.3847
90.171,93.801,7.3847
90.171,94.481,6.6551
90.171,94.481,6.6551
90.171,94.481,6.6551
90.171,94.481,6.6551
90.171,95.16,5.9182
90.171,95.16,5.9182
90.171,95.16,5.9182
90.171,95.16,5.9182
90.171,95.16,5.9182
90,95.76,4.8398
90,95.76,4.8398
90,95.76,4.8398
90.17,96.031,4.54
90.17,96.031,4.54
90.17,96.031,4.54
90.17,96.031,4.54
90,96.549,3.8255
90,96.549,3.8255
90,96.549,3.8255
90,96.549,3.8255
90,97.066,3.1057
90,97.066,3.1057
90,97.066,3.1057
90,97.066,3.1057
90.169,97.473,2.6467
90.169,97.473,2.6467
90.169,97.473,2.6467
90.169,97.473,2.6467
90.169,97.879,2.185
90.169,97.879,2.185
90.169,97.879,2.185
90.169,97.879,2.185
90,98.127,1.7635
90,98.127,1.7635
90.168,98.645,1.0281
90.168,98.645,1.0281
90,98.894,0.60214
90,98.894,0.60214
90,98.894,0.60214
90,98.894,0.60214
90,99.278,0.016651
90,99.278,0.016651
90,99.278,0.016651
90,99.278,0.016651
89.833,99.685,-0.45863
89.833,99.685,-0.45863
89.833,99.685,-0.45863
89.833,99.685,-0.45863
89.833,99.685,-0.45863
89.834,100.07,-1.0504
89.834,100.07,-1.0504
89.834,100.07,-1.0504
89.834,100.07,-1.0504
89.834,100.61,-1.6927
89.834,100.61,-1.6927
89.834,100.61,-1.6927
89.834,100.61,-1.6927
89.834,100.89,-2.0159
89.834,100.89,-2.0159
89.834,100.89,-2.0159
89.834,101.27,-2.6173
89.834,101.27,-2.6173
89.834,101.27,-2.6173
89.834,101.82,-3.2721
89.834,101.82,-3.2721
89.834,101.82,-3.2721
89.835,102.48,-4.2133
89.835,102.48,-4.2133
89.835,102.48,-4.2133
89.835,102.48,-4.2133
89.835,102.89,-4.7137
89.835,102.89,-4.7137
89.835,102.89,-4.7137
89.836,103.67,-5.9554
89.836,103.67,-5.9554
89.836,103.67,-5.9554
89.836,103.67,-5.9554
89.836,103.93,-6.4116
89.836,103.93,-6.4116
89.836,103.93,-6.4116
89.836,103.93,-6.4116
89.836,103.93,-6.4116
89.837,104.32,-7.0413
89.837,104.32,-7.0413
89.837,104.32,-7.0413
89.836,104.89,-7.6147
89.836,104.89,-7.6147
89.836,104.89,-7.6147
89.836,104.89,-7.6147
89.836,104.89,-7.6147
89.836,105.72,-8.6616
89.836,105.72,-8.6616
89.836,105.72,-8.6616
89.836,105.72,-8.6616
89.836,105.99,-9.0139
89.836,105.99,-9.0139
89.836,105.99,-9.0139
89.836,105.99,-9.0139
89.837,106.67,-10.019
89.837,106.67,-10.019
89.837,106.67,-10.019
89.837,106.67,-10.019
89.837,107.08,-10.558
89.837,107.08,-10.558
89.837,107.08,-10.558
89.837,107.5,-11.1
89.837,107.5,-11.1
89.837,107.5,-11.1
89.837,108.04,-11.948
89.837,108.04,-11.948
89.837,108.04,-11.948
89.838,108.59,-12.804
89.838,108.59,-12.804
89.838,108.59,-12.804
89.838,108.59,-12.804
89.838,109,-13.482
89.838,109,-13.482
89.838,109,-13.482
89.838,109,-13.482
89.839,109.69,-14.542
89.839,109.69,-14.542
89.839,109.69,-14.542
89.84,110.36,-15.862
89.84,110.36,-15.862
89.84,110.36,-15.862
89.84,110.36,-15.862
89.84,110.5,-16.178
89.84,110.5,-16.178
89.84,110.5,-16.178
89.841,111.06,-17.078
89.841,111.06,-17.078
89.841,111.06,-17.078
89.841,111.06,-17.078
89.841,111.78,-18.061
89.841,111.78,-18.061
