0
118.36
33.281
90,106.76,10.845
90,106.76,10.845
90,106.76,10.845
90.282,107.32,10.557
90.282,107.32,10.557
90.282,107.32,10.557
90.282,107.32,10.557
90,107.4,10.925
90,107.4,10.925
90,107.4,10.925
90,108.76,9.394
90,108.76,9.394
90,108.76,9.394
90,108.76,9.394
90,109.26,9.0213
90,109.26,9.0213
90,109.26,9.0213
90,109.26,9.0213
90,109.26,9.0213
90,110.07,8.3698
90,110.07,8.3698
90,110.07,8.3698
90,110.07,8.3698
90,110.83,7.9425
90,110.83,7.9425
90,110.83,7.9425
90,110.83,7.9425
90,111.08,7.8965
90,111.08,7.8965
90,111.08,7.8965
90,111.08,7.8965
90,111.89,7.2213
90,111.89,7.2213
90,111.89,7.2213
90,111.89,7.2213
90,112.7,6.5358
90,112.7,6.5358
90,112.7,6.5358
90,112.7,6.5358
90,112.7,6.5358
90,113.07,6.3063
90,113.07,6.3063
90,113.07,6.3063
90,113.07,6.3063
90,113.07,6.3063
90,113.74,5.4882
90,113.74,5.4882
90,113.74,5.4882
90,113.74,5.4882
90,113.74,5.4882
90,114.44,5.249
90,114.44,5.249
90,114.44,5.249
90,114.44,5.249
90,114.94,4.8303
90,114.94,4.8303
90,114.94,4.8303
90,114.94,4.8303
90,115.56,4.2286
90,115.56,4.2286
90,115.56,4.2286
90,115.56,4.2286
90,116.24,3.6757
90,116.24,3.6757
90,116.24,3.6757
90,116.24,3.6757
90,116.24,3.6757
90,116.92,3.1149
90,116.92,3.1149
90,116.92,3.1149
90,116.92,3.1149
90,117.68,2.5988
90,117.68,2.5988
90,117.68,2.5988
90,117.68,2.5988
90,118.29,1.9694
90,118.29,1.9694
90,118.29,1.9694
90,118.29,1.9694
90,118.29,1.9694
90,118.79,1.5188
90,118.79,1.5188
90,118.79,1.5188
90,118.79,1.5188
90,118.79,1.5188
90,118.79,1.5188
90,119.21,1.0133
90,119.21,1.0133
90,119.21,1.0133
90,120.08,0.28004
90,120.08,0.28004
90,120.08,0.28004
90,120.08,0.28004
90,120.08,0.28004
90,120.58,-0.18589
90,120.58,-0.18589
90,120.58,-0.18589
90,121.26,-0.79786
90,121.26,-0.79786
90,121.26,-0.79786
90,121.26,-0.79786
90,121.26,-0.79786
90,121.95,-1.4182
90,121.95,-1.4182
90,121.95,-1.4182
90,122.46,-1.6166
90,122.46,-1.6166
90,122.46,-1.6166
90,122.46,-1.6166
90,122.46,-1.6166
90,123.03,-2.0589
90,123.03,-2.0589
90,123.03,-2.0589
90,123.03,-2.0589
90,123.69,-2.9838
90,123.69,-2.9838
90,123.69,-2.9838
90,124,-3.33
90,124,-3.33
90,124,-3.33
90,124,-3.33
90,124.94,-4.0964
90,124.94,-4.0964
90,124.94,-4.0964
90,124.94,-4.0964
90,125.58,-4.5233
90,125.58,-4.5233
90,125.58,-4.5233
90,125.58,-4.5233
90,125.58,-4.5233
90,125.58,-4.5233
90,126.08,-5.0389
90,126.08,-5.0389
90,126.08,-5.0389
90,126.08,-5.0389
90,126.08,-5.0389
90,126.76,-5.7205
90,126.76,-5.7205
90,126.76,-5.7205
90,126.76,-5.7205
90,127.38,-6.4499
90,127.38,-6.4499
90,127.38,-6.4499
90,127.38,-6.4499
90,128.19,-7.3535
90,128.19,-7.3535
90,128.19,-7.3535
90,128.19,-7.3535
90,128.19,-7.3535
90,128.69,-7.8945
90,128.69,-7.8945
90,128.69,-7.8945
90,128.69,-7.8945
90,129.45,-8.5754
90,129.45,-8.5754
90,129.45,-8.5754
90,129.45,-8.5754
90.541,130.07,-9.3385
90.541,130.07,-9.3385
90.541,130.07,-9.3385
90.541,130.07,-9.3385
90.541,130.07,-9.3385
90.541,130.07,-9.3385
90.557,130.64,-9.8641
90.557,130.64,-9.8641
90.557,130.64,-9.8641
90,131.22,-10.396
90,131.22,-10.396
90,131.22,-10.396
90,132.04,-11.364
90,132.04,-11.364
90,132.04,-11.364
90,132.04,-11.364
90,132.54,-11.945
90,132.54,-11.945
90,132.54,-11.945
90,132.54,-11.945
90,132.54,-11.945
90,133.61,-13.375
90,133.61,-13.375
90,133.61,-13.375
90,133.61,-13.375
90,133.94,-13.503
90,133.94,-13.503
90,133.94,-13.503
90,133.94,-13.503
90,134.45,-14.106
90,134.45,-14.106
90,134.45,-14.106
90,134.45,-14.106
90,134.45,-14.106
90.675,135.21,-15.162
90.675,135.21,-15.162
90.675,135.21,-15.162
90.675,135.21,-15.162
90.675,135.21,-15.162
90,136.04,-16.206
90,136.04,-16.206
90,136.04,-16.206
90,136.04,-16.206
90,136.68,-17.064
90,136.68,-17.064
90,136.68,-17.064
90,136.68,-17.064
90.745,137.15,-17.443
90.745,137.15,-17.443
90.745,137.15,-17.443
90,137.88,-18.01
90,137.88,-18.01
90,137.88,-18.01
90,137.88,-18.01
90,138.39,-18.945
90,138.39,-18.945
90,138.39,-18.945
90,139.05,-19.556
90,139.05,-19.556
90,139.05,-19.556
90,139.05,-19.556
90,139.71,-20.464
90,139.71,-20.464
90,139.71,-20.464
90,139.71,-20.464
90.896,140.36,-21.384
90.896,140.36,-21.384
90.896,140.36,-21.384
90.896,140.36,-21.384
90.896,140.36,-21.384
90,141.11,-22.007
90,141.11,-22.007
90,141.11,-22.007
90,141.11,-22.007
90,141.91,-23.2
90,141.91,-23.2
90,141.91,-23.2
90,141.91,-23.2
90,142.51,-24.182
90,142.51,-24.182
90,142.51,-24.182
90,142.51,-24.182
90,142.99,-24.629
90,142.99,-24.629
90,142.99,-24.629
90,142.99,-24.629
90,142.99,-24.629
90,143.6,-25.339
90,143.6,-25.339
90,143.6,-25.339
90,143.6,-25.339
90,144.29,-26.336
90,144.29,-26.336
90,144.29,-26.336
90,144.29,-26.336
90,144.29,-26.336
90,144.84,-27.086
90,144.84,-27.086
90,144.84,-27.086
90,144.84,-27.086
90,144.84,-27.086
90,145.75,-28.064
90,145.75,-28.064
90,145.75,-28.064
90,146.66,-29.367
90,146.66,-29.367
90,146.66,-29.367
90,146.66,-29.367
90,147.23,-30.16
90,147.23,-30.16
90,147.23,-30.16
