0.000184,749680
0.024781,769820
0.048872,800040
0.056317,800040
0.066215,813370
0.073705,813370
0.078589,821900
0.082864,821900
0.08697,821900
0.093241,840270
0.09685,840270
0.10072,840270
0.1048,840270
0.11092,858640
0.11476,858640
0.11779,858640
0.1227,858640
0.12737,883650
0.1311,883650
0.13481,883650
0.13994,888640
0.14466,888640
0.14838,888640
0.15235,888640
0.15865,908530
0.16217,908530
0.16564,908530
0.16997,908530
0.17576,918430
0.18198,918430
0.18748,918430
0.19276,933220
0.19729,933220
0.2026,933220
0.20827,952830
0.21269,952830
0.21663,952830
0.22295,972270
0.2268,972270
0.23073,972270
0.23432,972270
0.24083,986740
0.24393,986740
0.24815,986740
0.2543,1001100
0.25848,1001100
0.26214,1001100
0.26531,1001100
0.27054,1020100
0.27472,1020100
0.27795,1020100
0.28085,1020100
0.28588,1034200
0.29121,1034200
0.29442,1034200
0.29729,1034200
0.30112,1060700
0.30703,1060700
0.31063,1060700
0.31438,1060700
0.32034,1075600
0.32409,1075600
0.3274,1075600
0.33096,1075600
0.33616,1114600
0.34024,1114600
0.34374,1114600
0.3468,1114600
0.3528,1127600
0.35695,1127600
0.36047,1127600
0.36374,1127600
0.37063,1153000
0.37537,1153000
0.38004,1181700
0.386,1181700
0.38934,1181700
0.39248,1181700
0.39535,1181700
0.3982,1202000
0.40335,1202000
0.40676,1202000
0.40976,1202000
0.41223,1224700
0.41668,1224700
0.42268,1224700
0.42699,1224700
0.43277,1246300
0.43843,1246300
0.44097,1246300
0.44369,1246300
0.44709,1266900
0.45243,1266900
0.45632,1266900
0.4598,1283200
0.46326,1283200
0.46881,1283200
0.47203,1283200
0.47508,1283200
0.47822,1298300
0.48333,1298300
0.4885,1298300
0.49279,1312700
0.49744,1312700
0.50106,1312700
0.50518,1312700
0.50971,1326200
0.51443,1326200
0.51816,1326200
0.52077,1326200
0.52381,1329500
0.5268,1329500
0.53156,1329500
0.53749,1329500
0.54081,1334300
0.54403,1334300
0.55069,1334300
0.55386,1334300
0.55712,1340400
0.56062,1340400
0.56561,1340400
0.56993,1340400
0.57223,1346000
0.57556,1346000
0.58,1346000
0.58529,1346000
0.5898,1352100
0.59281,1352100
0.59763,1352100
0.60105,1352100
0.60424,1357800
0.60784,1357800
0.61352,1357800
0.61869,1357800
0.62367,1358400
0.62975,1358400
0.6404,1362200
0.6469,1362200
0.65286,1362400
0.65792,1362400
0.66298,1362400
0.66687,1362400
0.66982,1363900
0.67302,1363900
0.67799,1363900
0.68228,1363900
0.68522,1368100
0.68805,1368100
0.69107,1368100
0.69479,1368100
0.69969,1368100
0.70331,1368900
0.70699,1368900
0.71141,1368900
0.71537,1368900
0.71915,1373400
0.72294,1373400
0.7288,1373400
0.73204,1375300
0.73604,1375300
0.73987,1375300
0.74636,1375300
0.74992,1375100
0.75488,1375100
0.76175,1375100
0.76509,1378100
