0.002102,-44.88,72.7,-4.93
0.56835,-44.88,72.7,-4.93
0.94751,-38.16,64.06,-2.29
1.2569,-23.04,48.46,-2.05
1.7761,-12,44.62,-16.45
2.0134,-4.56,50.38,-37.57
2.001,-4.32,50.38,-48.85
2.2498,-4.32,50.38,-48.85
2.503,-4.32,50.38,-48.85
2.7235,-1.44,50.14,-40.93
2.9561,5.04,49.9,-32.77
3.1901,12.48,54.22,-27.49
3.4198,21.36,64.3,-27.73
3.6436,27.12,73.42,-35.17
3.9085,31.2,82.78,-44.53
4.1512,32.4,84.46,-48.37
3.0008,31.92,84.7,-49.09
3.2336,32.4,84.46,-49.09
3.5046,32.64,84.94,-48.61
3.7746,29.76,77.02,-32.53
4.021,17.52,69.82,-11.41
4.2713,0.96,67.9,5.15
4.5015,-21.36,67.66,6.35
4.7357,-37.68,69.1,3.23
4.9428,-44.16,71.74,-2.77
5.1499,-44.64,72.46,-3.49
