0.000325,-1.44,18.94,-19.57
0.013647,-1.44,18.94,-19.57
0.026817,-1.44,18.94,-19.57
0.039539,-1.44,18.7,-19.57
0.052272,-1.44,18.7,-19.57
0.064889,-1.68,18.94,-19.57
0.077512,-1.68,18.7,-19.57
0.092635,-1.2,18.94,-19.57
0.10584,-1.44,18.94,-19.57
0.11941,-1.44,18.7,-19.57
0.13471,-1.44,18.7,-19.57
0.15627,-1.44,18.7,-19.57
0.17403,-1.44,18.94,-19.57
0.18884,-1.44,18.94,-19.57
0.20212,-1.2,18.7,-19.57
0.2143,-1.2,18.7,-19.57
0.22747,-1.44,18.7,-19.57
0.2416,-1.92,18.7,-19.57
0.25809,-1.2,18.7,-19.57
0.27344,-1.2,18.7,-19.57
0.28962,-1.2,18.7,-19.57
0.30374,-1.2,18.46,-19.57
0.31735,-1.2,18.46,-18.85
0.33018,-1.2,18.46,-18.37
0.34388,-1.2,18.22,-18.13
0.35721,-1.2,18.22,-18.13
0.373,-1.2,18.22,-18.37
0.39104,-0.48,17.5,-17.17
0.4062,-0.48,17.5,-17.17
0.42186,0,17.02,-16.45
0.4385,0,17.02,-15.97
0.45255,0,17.02,-15.49
0.46523,0,17.02,-15.49
0.47772,0,16.78,-14.53
0.49059,0.24,16.78,-14.05
0.50618,0.72,16.78,-13.33
0.52293,0.72,16.54,-12.61
0.53778,0.96,16.54,-11.65
0.55272,0.96,15.82,-11.17
0.573,1.2,15.58,-10.45
0.58722,1.44,15.34,-9.73
0.60119,1.68,15.34,-9.01
0.62279,1.68,15.34,-9.01
0.63758,2.4,15.1,-7.57
0.65211,2.4,15.1,-6.85
0.66536,2.4,14.86,-6.13
0.67819,3.36,14.62,-5.17
0.69129,3.84,14.62,-4.69
0.70668,3.84,14.62,-4.69
0.7231,3.84,14.62,-2.77
0.73964,4.08,14.38,-2.05
0.75593,4.8,14.14,-1.33
0.76924,4.8,14.14,-1.33
0.78218,5.28,13.66,-0.13
0.79515,5.52,13.42,0.11
0.80853,5.28,13.42,0.59
0.82286,5.76,13.18,1.31
0.84058,6.24,13.18,1.55
0.85558,6.24,12.94,3.23
0.87284,6.24,12.94,3.23
0.88955,6.72,13.18,4.67
0.90612,6.96,12.94,5.39
0.92284,7.44,12.94,6.59
0.93605,7.68,12.94,7.31
0.9488,7.92,12.94,8.03
0.96289,8.4,12.94,8.27
0.97594,8.4,12.94,8.27
0.99144,8.88,12.7,9.47
1.0059,9.12,12.7,10.19
1.023,9.36,12.94,10.67
1.0395,10.08,12.7,11.63
1.0539,10.32,12.7,11.63
1.0685,11.28,12.7,12.83
1.0828,11.52,12.7,13.55
1.0959,11.76,12.7,14.27
1.1089,11.76,12.7,14.27
1.1243,11.76,12.7,14.75
1.1399,12,12.94,15.95
1.1561,12.48,12.7,16.19
1.1728,12.72,12.94,16.67
1.1896,12.96,12.7,17.63
1.2062,13.68,12.7,18.11
1.2229,14.16,12.7,18.83
1.2395,14.16,12.7,18.83
1.2536,14.64,12.7,19.55
1.2728,15.36,12.94,19.79
1.2875,16.08,12.94,20.75
1.3061,16.8,12.94,21.23
1.3228,16.8,12.94,21.23
1.3404,17.04,12.46,22.19
1.354,17.52,13.9,23.15
1.3679,17.76,13.66,23.39
1.3811,18,14.14,24.35
1.3939,18,14.14,24.35
1.4089,18.72,14.38,24.83
1.4242,19.2,14.62,25.07
1.4382,19.68,15.1,25.79
1.4562,19.68,15.34,26.03
1.4728,20.16,16.3,26.03
1.4895,20.88,15.82,26.51
1.5036,21.12,16.54,28.19
1.5165,21.84,17.02,27.23
1.5296,21.84,17.5,27.23
1.5428,22.08,18.22,27.95
1.5596,23.28,18.46,28.43
1.5759,23.04,19.18,28.67
1.5894,24,19.18,28.91
1.6061,24.48,19.9,28.91
1.6186,24.48,19.9,28.91
1.6323,24.48,19.9,28.91
1.6451,24.96,20.62,29.15
1.6591,25.2,20.62,29.15
1.6748,25.68,20.86,29.63
1.6895,25.68,20.86,29.63
1.7045,26.16,22.06,30.11
1.7228,26.4,22.3,30.35
1.7386,26.4,22.78,30.59
1.7543,26.88,23.02,30.35
1.7685,26.88,23.02,30.35
1.7813,27.12,23.26,30.83
1.7945,27.12,23.5,31.07
1.8087,27.12,23.74,31.07
1.8231,27.84,23.98,31.07
1.8368,28.32,24.46,31.07
1.8504,28.56,24.7,31.07
1.8633,28.56,24.7,31.07
1.8749,28.56,24.7,31.07
1.8902,28.8,24.94,31.07
1.906,29.28,24.94,31.07
1.9231,29.52,25.18,31.31
1.9372,29.52,25.66,32.03
1.9515,29.76,26.14,32.27
1.9643,30,26.14,32.27
1.9775,30,26.14,32.27
1.9919,30,26.38,32.51
2.0061,30,26.38,32.51
