1.517,79.04,26.784,93.9,1
1.5321,78.697,27.776,93.9,1
1.547,77.982,28.63,93.731,1
1.5593,77.982,28.63,93.731,1
1.5733,78.342,28.762,93.9,1
1.5871,78.332,29.881,94.071,1
1.6005,78.079,30.536,94.071,1
1.6157,78.175,31.331,94.243,1
1.6295,78.478,32.603,94.592,1
1.6432,78.341,32.932,94.592,1
1.6573,78.126,34.392,94.769,1
1.6711,78.126,34.392,94.769,1
1.6869,77.981,34.719,94.769,1
1.7021,78.032,35.528,94.948,1
1.7163,78.911,36.328,95.493,1
1.7299,78.911,36.328,95.493,1
1.7436,79.465,37.801,96.052,1
1.7578,78.809,38.301,95.864,1
1.7754,78.82,39.127,96.052,1
1.788,78.659,40.286,95.872,1
1.803,78.821,40.787,96.061,1
1.8151,78.821,40.787,96.061,1
1.8272,79.152,40.958,96.252,1
1.8422,78.806,41.62,96.252,1
1.8546,79.292,42.302,96.263,1
1.8689,78.761,43.299,95.51,1
1.8829,79.214,43.981,97.032,1
1.8972,79.214,43.981,97.032,1
1.9113,79.232,43.991,95.514,1
1.925,78.862,44.654,95.134,1
1.9396,78.674,44.984,95.134,1
1.9544,78.862,44.654,94.755,1
1.969,79.321,45.354,95.518,1
1.9841,79.13,45.686,95.518,1
1.9992,79.131,45.686,95.136,1
2.0114,79.451,45.871,95.713,1
0.00048,79.374,46.718,96.68,1
0.018592,79.384,46.723,95.908,1
0.033731,79.386,46.725,95.523,1
0.047823,79.384,46.723,95.908,1
0.061094,79.384,46.723,95.908,1
0.075411,79.705,46.912,95.718,1
0.086966,79.705,46.912,95.718,1
0.10015,79.19,47.057,95.523,1
0.11347,79.386,46.725,95.523,1
0.12753,79.705,46.912,95.718,1
0.14181,79.705,46.912,95.718,1
0.155,79.386,46.725,95.523,1
0.16796,79.386,46.725,95.523,1
0.18131,79.705,46.912,95.718,1
0.1954,79.505,47.244,96.106,1
0.20962,80.024,47.1,95.916,1
0.22419,80.024,47.1,95.916,1
0.2384,80.341,47.287,96.115,1
0.25369,80.341,47.287,96.115,1
0.26719,80.341,47.287,96.115,1
0.28051,80.662,47.476,95.923,1
0.29446,80.662,47.476,95.923,1
0.30673,81.3,47.851,95.93,1
0.32241,81.737,48.57,95.141,1
0.33653,82.053,48.758,95.342,1
0.35151,82.257,48.414,94.942,1
0.36506,82.257,48.414,94.942,1
0.37891,83.207,48.973,94.739,1
0.39164,83.523,49.159,94.941,1
0.40626,84.148,49.527,96.167,1
0.42099,84.151,49.529,95.758,1
0.43602,84.153,49.53,95.349,1
0.44978,85.305,49.728,95.56,1
0.46493,85.934,50.095,95.564,1
0.47924,86.458,49.917,94.939,1
0.4935,86.458,49.917,94.939,1
0.50714,87.086,50.279,94.939,1
0.52019,87.398,50.459,94.304,1
0.53361,88.023,50.82,94.299,1
0.54858,88.023,50.82,94.299,1
0.56232,88.443,50.079,93.874,1
0.57641,89.384,50.612,94.077,1
0.58871,89.384,50.612,94.077,1
0.60185,90.744,50.383,93.85,1
0.61571,91.683,50.905,94.057,1
0.62972,91.679,50.902,93.618,1
0.64507,93.775,50.029,93.599,1
0.65733,94.913,50.127,92.911,1
0.67083,96.063,50.221,93.117,1
0.68436,96.063,50.221,93.117,1
0.69968,97.221,50.308,94.245,1
0.71277,98.154,50.791,94.47,1
0.72766,98.987,50.698,94.466,1
0.74222,100.34,50.334,94.696,1
0.75671,101.48,50.375,94.456,1
0.77155,102.41,50.835,95.17,1
0.78726,103.54,50.858,94.446,1
0.7998,104.37,50.723,94.443,1
0.81413,104.37,50.723,94.443,1
0.82623,105.19,50.58,94.44,1
0.83953,106.84,50.275,94.433,1
0.85366,107.75,50.703,93.68,1
0.86835,108.78,50.08,93.673,1
0.88103,110,50.641,94.165,1
0.8955,111.21,51.197,94.156,1
0.90924,111.21,51.197,94.156,1
0.92306,112.41,51.749,94.147,1
0.93772,113.6,52.299,95.186,1
0.95187,114.93,51.747,94.923,1
0.96754,116.33,51.792,94.389,1
0.98253,116.92,52.054,94.386,1
0.9964,118.6,52.209,94.107,1
1.0104,119.4,51.966,94.102,1
1.024,120.92,50.829,93.821,1
1.0379,120.92,50.829,93.821,1
1.0503,122.29,50.806,93.81,1
1.0661,123.23,51.802,93.798,1
1.0809,124.31,51.644,94.072,1
1.0964,125.67,51.592,94.063,1
1.1102,127.08,52.169,93.19,1
1.1237,128.08,51.331,93.76,1
1.1375,129.13,51.127,93.461,1
1.1509,129.13,51.127,93.461,1
1.1648,130.96,50.586,94.326,1
1.1804,132.07,51.014,94.32,1
1.1972,133.17,51.44,94.913,1
1.2136,133.99,51.755,94.01,1
1.2282,135.56,51.71,94.304,1
1.2424,136.63,52.118,93.686,1
1.2563,137.64,51.845,93.37,1
1.2695,138.96,52.344,93.665,1
1.283,138.96,52.344,93.665,1
1.2972,139.96,52.052,93.345,1
1.3131,140.74,52.341,93.021,1
1.3279,141.74,52.038,93.327,1
1.3435,143.24,51.91,93.631,1
1.3587,143.99,52.182,92.661,1
1.3759,144.99,52.543,91.998,1
1.3919,146.47,52.387,92.95,1
1.4078,146.97,52.564,92.943,1
1.4237,147.94,52.911,92.271,1
1.4397,149.15,53.346,92.581,1
1.4547,150.3,52.34,91.569,1
1.4688,151.94,51.489,92.55,1
1.483,152.89,51.808,92.535,1
1.4976,153.57,52.039,91.504,1
1.5113,154.71,51.704,91.483,1
1.5256,155.61,52.005,90.775,1
1.5398,155.61,52.005,90.775,1
1.5556,156.74,51.655,91.442,1
1.5719,157.83,51.284,90.727,1
1.5877,158.66,50.818,88.964,1
1.6001,159.52,51.833,88.571,1
1.6139,160.85,51.52,89.589,1
1.6277,161.65,51.775,88.138,1
1.6412,162.51,52.052,88.817,1
1.6551,163.06,52.227,87,1
1.6695,163.84,52.478,86.24,1
1.6849,164.89,52.815,87.274,1
1.7003,164.89,52.815,87.274,1
1.7154,165.4,52.977,85.427,1
1.7294,166.46,53.317,87.2,1
1.744,167.28,52.806,87.541,1
1.7578,167.86,52.991,87.884,1
1.7717,168.81,53.29,88.215,1
1.786,169.82,52.827,89.675,1
1.8008,170.37,52.999,90.032,1
1.8151,171.49,52.562,90.381,1
1.8313,172.2,52.777,90.362,1
1.846,172.72,52.939,90.727,1
1.858,172.72,52.939,90.727,1
1.872,173.21,53.086,89.576,1
1.8857,173.72,53.244,89.941,1
1.8995,174.23,53.4,90.308,1
1.914,174.36,53.44,89.157,1
1.9289,175.03,52.846,87.992,1
1.9436,175.1,53.668,87.212,1
1.9575,175.99,53.134,87.954,1
1.9727,175.99,53.134,87.954,1
1.9854,176.16,53.186,88.333,1
2.0002,176.47,53.28,88.321,1
0.00059,177.98,52.922,90.608,1
0.016375,178.12,52.963,90.215,1
0.030614,178.12,52.963,90.215,1
0.043918,178.12,52.963,90.215,1
0.057494,178.27,53.01,90.601,1
0.070386,178.29,53.015,91.38,1
0.085295,178.12,52.963,90.215,1
0.099252,178.12,52.963,90.215,1
0.11414,178.13,52.968,90.994,1
0.12762,178.12,52.963,90.215,1
0.14086,178.12,52.963,90.215,1
0.15412,178.13,52.968,90.994,1
0.16734,178.27,53.01,90.601,1
0.18122,178.12,52.963,90.215,1
0.19524,178.27,53.01,90.601,1
0.21015,178.55,51.469,90.215,1
0.22381,178.55,51.469,90.215,1
0.23749,178.55,51.469,90.215,1
0.25093,178.55,51.469,90.215,1
0.26437,178.55,51.469,90.215,1
0.27775,178.57,51.474,90.994,1
0.29267,178.71,51.514,90.601,1
0.30777,178.55,51.469,90.215,1
0.32183,178.78,50.726,90.994,1
0.33599,178.77,50.721,90.215,1
0.34981,178.98,49.971,90.215,1
0.36358,178.98,49.971,90.215,1
0.37715,178.98,49.971,90.215,1
0.39137,178.84,49.932,90.608,1
0.40656,179.41,48.475,90.994,1
0.42205,179.47,47.685,91.386,1
0.43653,179.61,47.723,90.994,1
0.45098,179.68,46.937,92.164,1
0.46475,179.86,46.18,91.386,1
0.47752,180.1,44.636,91.777,1
0.4915,180.1,44.636,91.777,1
0.50566,180.1,44.636,91.777,1
0.52022,180.29,43.084,90.615,1
0.55366,180.66,41.576,91.392,1
0.5685,180.68,39.196,90.239,1
0.58158,180.7,39.2,91.014,1
0.59593,180.87,38.446,91.788,1
0.60954,180.87,37.654,91.404,1
0.62413,180.69,36.828,90.638,1
0.6381,180.69,36.828,90.638,1
0.65136,181.04,36.11,92.567,1
0.66461,180.68,35.251,90.646,1
0.6782,180.98,33.739,91.417,1
0.69311,181.12,32.196,92.576,1
0.70657,181.25,31.437,92.576,1
0.7203,180.91,31.379,91.811,1
0.73345,180.65,29.777,90.669,1
0.7473,180.65,29.777,90.669,1
0.76232,180.79,29.023,91.436,1
0.77543,180.75,28.24,91.823,1
0.78926,180.81,26.699,91.443,1
0.80389,180.92,25.942,91.443,1
0.81734,180.95,24.401,91.064,1
0.83066,180.95,24.401,91.064,1
0.84539,181.16,21.345,90.685,1
0.85944,181.22,20.584,89.921,1
0.87318,181.06,20.566,90.308,1
0.888,180.72,20.526,90.317,1
0.90114,181.26,19.051,91.835,1
0.91492,181.5,16.773,92.598,1
0.92849,181.5,14.476,91.456,1
0.94232,181.5,14.476,91.456,1
0.95559,181.52,14.477,92.219,1
0.9702,181.45,12.943,91.841,1
0.9855,181.3,12.932,92.986,1
1.0006,180.99,12.148,92.23,1
1.0155,181.08,10.631,92.23,1
1.0301,180.94,9.8629,91.853,1
1.0446,180.98,9.1049,91.853,1
1.0582,181.27,6.8368,92.23,1
1.0721,181.13,5.3127,91.853,1
1.086,181.13,5.3127,91.853,1
1.0998,181.17,3.795,91.853,1
1.1146,181.2,2.2771,91.853,1
1.1302,181.2,2.2771,91.853,1
1.1462,181.21,0,91.853,1
1.1581,181.21,-1.5181,91.853,1
1.172,181.2,-2.2771,91.853,1
1.1854,181.2,-2.2771,91.853,1
1.1989,181.19,-3.0361,91.853,1
1.2144,181.15,-4.5539,91.853,1
1.2293,181.11,-6.0713,91.853,1
1.2441,181.29,-6.0775,92.23,1
1.259,181.08,-6.8299,91.853,1
1.2714,180.98,-9.1049,91.853,1
1.2848,181.04,-11.39,92.23,1
1.2984,181.04,-11.39,92.23,1
1.3132,180.81,-12.136,91.853,1
1.3279,180.99,-12.148,92.23,1
1.3453,180.88,-13.664,92.23,1
1.3613,180.52,-15.921,92.612,1
1.3769,180.51,-15.92,91.853,1
1.3923,180.44,-16.676,91.853,1
1.4072,180.44,-16.676,91.853,1
1.4218,180.3,-18.187,91.853,1
1.436,180.05,-20.451,91.853,1
1.4479,180.05,-20.451,91.853,1
1.4617,179.97,-21.205,91.853,1
1.4763,179.88,-21.959,91.853,1
1.492,179.69,-23.465,91.853,1
1.5066,179.22,-28.001,92.23,1
1.5217,179.52,-27.277,92.607,1
1.5354,179.52,-27.277,92.607,1
1.5514,179.69,-27.304,92.986,1
1.5655,179.87,-27.331,93.365,1
1.5794,179.93,-28.112,93.744,1
1.5944,179.56,-30.37,93.744,1
1.6062,179.3,-31.874,93.744,1
1.6224,179.16,-32.624,93.744,1
1.6353,179.05,-34.156,93.362,1
1.6508,178.76,-35.655,93.362,1
1.6677,178.74,-35.651,91.835,1
1.6827,178.91,-35.686,92.214,1
1.6986,179.1,-36.503,92.208,1
1.7137,179.11,-37.289,92.589,1
1.7288,179.27,-37.322,92.203,1
1.7427,179.27,-37.322,92.203,1
1.7567,179.44,-37.357,92.585,1
1.7704,179.79,-38.215,93.733,1
1.7842,179.79,-39.003,94.117,1
1.7998,179.77,-40.58,94.115,1
1.8147,179.77,-39.789,92.959,1
1.8296,179.77,-39.789,92.959,1
1.8449,179.58,-42.119,92.956,1
1.8606,179.56,-42.909,93.341,1
1.876,179.52,-43.696,92.178,1
1.8899,179.67,-43.732,91.788,1
1.9044,179.64,-44.524,92.173,1
1.918,179.64,-44.524,92.173,1
1.9317,179.63,-44.521,91.398,1
1.9465,179.92,-45.393,92.555,1
1.9621,179.6,-45.313,91.783,1
1.9763,179.75,-45.35,91.392,1
1.9897,179.75,-45.35,91.392,1
2.006,179.91,-45.39,91.777,1
0.000681,180.03,-46.224,92.551,1
0.01417,180.03,-46.224,92.551,1
0.02735,180.02,-46.221,91.772,1
0.041121,180.03,-46.224,92.551,1
0.054543,180.02,-46.221,91.772,1
0.069297,179.87,-46.184,92.164,1
0.084375,179.87,-46.184,92.164,1
0.098418,180.02,-46.221,91.772,1
0.11324,180.03,-46.224,92.551,1
0.12803,180.02,-46.221,91.772,1
0.14156,180.18,-46.263,92.938,1
0.15567,180.03,-46.224,92.551,1
0.16988,180.03,-46.224,92.551,1
0.18373,180.03,-46.224,92.551,1
0.19759,180.02,-46.221,91.772,1
0.21144,180.02,-46.221,91.772,1
0.22542,180.02,-46.221,91.772,1
0.24,180.03,-46.224,92.551,1
0.25366,179.86,-46.18,91.386,1
0.26685,179.87,-46.184,92.164,1
0.28009,179.72,-46.143,91.777,1
0.29353,179.52,-46.896,91.777,1
0.30761,179.52,-46.896,91.777,1
0.32247,179.38,-46.858,92.168,1
0.33658,179.38,-46.858,92.168,1
0.34813,179.07,-46.778,92.173,1
0.36149,178.75,-46.694,91.404,1
0.37554,178.25,-47.363,92.183,1
0.38969,178.25,-47.363,92.183,1
0.40347,177.75,-48.027,92.959,1
0.41813,177.4,-48.73,94.117,1
0.43193,176.95,-47.81,92.585,1
0.44535,176.11,-47.584,91.449,1
0.45881,175.8,-47.5,92.982,1
0.47372,174.58,-47.957,92.993,1
0.48694,173.88,-47.764,92.246,1
0.50187,173.88,-47.764,92.246,1
0.51578,172.99,-47.52,91.884,1
0.52926,172.07,-47.267,90.779,1
0.54303,171.49,-47.108,89.675,1
0.55622,171.14,-47.011,90.43,1
0.5697,170.17,-46.745,89.346,1
0.58333,169.66,-46.605,91.944,1
0.59843,168.87,-46.388,91.225,1
0.61229,168.87,-46.388,91.225,1
0.62547,167.91,-46.88,91.972,1
0.63906,167.11,-46.658,91.987,1
0.65244,166.09,-46.373,91.644,1
0.66565,164.88,-46.782,92.741,1
0.68012,164.49,-47.415,93.82,1
0.69385,164.49,-47.415,93.82,1
0.70752,163.24,-47.797,94.184,1
0.72123,161.96,-47.422,94.19,1
0.73585,161.09,-47.166,93.491,1
0.75029,159.97,-46.84,92.454,1
0.76185,159.15,-48.049,93.854,1
0.77711,158,-47.704,92.134,1
0.79091,157.13,-48.161,93.178,1
0.80485,157.13,-48.161,93.178,1
0.81834,155.31,-48.313,92.175,1
0.83232,154.86,-48.173,93.542,1
0.84667,153.95,-48.6,93.887,1
0.86093,152.74,-48.219,92.218,1
0.87566,151.25,-47.748,90.251,1
0.89089,150.09,-48.074,90.942,1
0.90495,149.56,-47.214,91.29,1
0.91862,148.62,-47.603,91.636,1
0.93094,148.62,-47.603,91.636,1
0.9451,147.16,-47.816,91.34,1
0.95905,145.87,-47.396,90.408,1
0.97282,144.95,-47.769,92.669,1
0.98837,143.51,-48.632,92.686,1
1.0026,142,-48.785,92.392,1
1.0163,140.95,-48.424,92.412,1
1.0307,139.88,-48.055,91.811,1
1.0455,138.9,-48.37,93.37,1
1.0598,138.9,-48.37,93.37,1
1.0743,138.16,-48.762,93.376,1
1.0899,136.87,-48.954,93.389,1
1.1049,135.72,-47.9,93.706,1
1.1189,134.76,-48.837,93.712,1
1.1359,134.01,-49.201,94.913,1
1.1528,132.22,-49.802,94.618,1
1.1666,130.82,-49.275,93.743,1
1.1787,129.49,-49.394,93.754,1
1.1921,128.92,-49.178,93.76,1
1.2057,128.92,-49.178,93.76,1
1.2218,127.44,-50.457,93.481,1
1.2353,125.21,-50.183,92.092,1
1.2495,124.35,-49.839,92.393,1
1.2642,123.5,-49.496,93.247,1
1.279,122.04,-48.91,92.992,1
1.2934,120.95,-49.062,92.733,1
1.3068,119.65,-49.706,92.478,1
1.3216,118.26,-49.71,92.503,1
1.3345,117.38,-49.341,93.322,1
1.3495,117.38,-49.341,93.322,1
1.3615,115.98,-49.325,93.339,1
1.3776,114.78,-48.817,94.401,1
1.3917,113.57,-48.3,93.374,1
1.4053,112.76,-48.514,93.382,1
1.4189,111.23,-49.521,93.141,1
1.4342,109.8,-49.439,93.161,1
1.4469,109.18,-49.16,92.67,1
1.4618,109.18,-49.16,92.67,1
1.4739,108.06,-49.201,92.938,1
1.4881,107.25,-49.374,93.444,1
1.5033,106.53,-50.13,94.188,1
1.5172,104.56,-50.278,92.985,1
1.5311,103.74,-50.417,92.997,1
1.5451,103.12,-50.118,93.009,1
1.5584,102.2,-49.668,93.265,1
1.5731,102.2,-49.668,93.265,1
1.5875,101.68,-49.945,93.507,1
1.6029,100.42,-49.328,92.588,1
1.624,99.594,-49.439,92.603,1
1.6386,97.623,-49.484,92.87,1
1.6572,97.106,-49.735,93.105,1
1.6712,96.273,-49.818,93.117,1
1.6858,96.273,-49.818,93.117,1
1.6996,95.647,-49.494,93.13,1
1.7131,94.805,-49.563,92.694,1
1.7278,94.078,-50.191,92.925,1
1.7418,93.242,-50.248,92.939,1
1.7559,92.623,-49.914,93.393,1
1.7703,92.21,-50.693,94.275,1
1.7856,91.469,-51.288,94.057,1
1.8018,90.632,-51.319,94.064,1
1.8172,89.695,-50.788,93.858,1
1.8294,89.695,-50.788,93.858,1
1.8434,89.38,-50.61,93.646,1
1.8572,89.073,-50.436,94.294,1
1.8724,88.235,-50.451,94.299,1
1.8874,88.232,-50.449,93.874,1
1.9005,87.921,-50.271,94.09,1
1.9151,86.972,-49.729,93.47,1
1.9307,85.708,-50.446,93.064,1
1.9455,85.289,-51.166,93.481,1
1.9571,85.289,-51.166,93.481,1
1.9723,84.13,-50.951,92.88,1
1.987,84.039,-50.416,93.503,1
2.0019,83.723,-50.226,93.304,1
0.0032,82.575,-50.009,93.526,1
0.016604,82.575,-50.009,93.526,1
0.030151,82.58,-50.012,93.93,1
0.044382,82.264,-49.821,93.733,1
0.057749,82.259,-49.818,93.33,1
0.070813,82.264,-49.821,93.733,1
0.083924,82.264,-49.821,93.733,1
0.097134,82.264,-49.821,93.733,1
0.11119,82.264,-49.821,93.733,1
0.12535,82.264,-49.821,93.733,1
0.13823,82.575,-50.009,93.526,1
0.15158,82.259,-49.818,93.33,1
0.16451,82.259,-49.818,93.33,1
0.17899,82.575,-50.009,93.526,1
0.19151,82.259,-49.818,93.33,1
0.20526,82.264,-49.821,93.733,1
0.21821,82.58,-50.012,93.93,1
0.2311,82.268,-49.823,94.135,1
0.24501,82.268,-49.823,94.135,1
0.2597,82.585,-50.015,94.739,1
0.27471,82.27,-49.825,94.538,1
0.28872,82.271,-49.825,94.941,1
0.30149,82.585,-50.015,95.143,1
0.31448,82.061,-50.169,95.344,1
0.32788,82.265,-49.822,96.15,1
0.3417,82.265,-49.822,96.15,1
0.35551,82.269,-49.824,95.747,1
0.3697,82.254,-49.815,96.956,1
0.38276,82.754,-49.645,97.974,1
0.39593,82.434,-49.453,98.164,1
0.41048,83.129,-48.927,99.186,1
0.42401,82.974,-48.37,100.18,1
0.4389,83.463,-48.188,100.8,1
0.45323,83.463,-48.188,100.8,1
0.46708,83.463,-48.188,100.8,1
0.48029,83.643,-47.825,101.21,1
0.49359,84.017,-47.109,101.61,1
0.50818,83.768,-47.432,102.42,1
0.52243,83.938,-47.065,102.82,1
0.53866,83.845,-47.013,104.03,1
0.55386,84.236,-46.309,104.03,1
0.56557,84.236,-46.309,104.03,1
0.57872,84.705,-45.19,105.23,1
0.5925,85.814,-43.047,105.23,1
0.60629,85.001,-44.438,106.04,1
0.62086,85.631,-43.857,106.69,1
0.63682,86.371,-43.781,107.59,1
0.65096,86.534,-42.956,109.21,1
0.66617,86.603,-42.539,110.01,1
0.68005,86.723,-42.148,110.42,1
0.69414,86.723,-42.148,110.42,1
0.70817,87.421,-41.137,111.49,1
0.72026,87.86,-40.448,112.97,1
0.73503,88.828,-40.444,114.19,1
0.74957,88.846,-40.004,115.01,1
0.76385,89.916,-39.134,115.57,1
0.7776,90.646,-38.552,116.95,1
0.79092,90.646,-38.552,116.95,1
0.80415,91.283,-38.372,117.94,1
0.81813,91.511,-37.569,118.36,1
0.8319,91.576,-37.148,118.77,1
0.8461,91.638,-36.727,119.18,1
0.86276,92.95,-36.352,120.78,1
0.87485,93.798,-35.78,121.38,1
0.88801,94.465,-35.131,123.99,1
0.90088,94.465,-35.131,123.99,1
0.91469,94.904,-34.392,124.72,1
0.92951,96.11,-33.921,126.4,1
0.94593,96.905,-33.291,127.04,1
0.96049,97.943,-32.733,128.01,1
0.97432,98.583,-32.489,128.66,1
0.98777,99.318,-31.811,130.51,1
1.0013,99.923,-31.084,131.62,1
1.0148,99.923,-31.084,131.62,1
1.0267,100.7,-30.864,133.85,1
1.0409,101.38,-29.685,134.97,1
1.0545,101.68,-29.771,136.1,1
1.0681,102.6,-29.109,137.15,1
1.0827,103.54,-28.442,139,1
1.0948,103.54,-28.442,139,1
1.11,104.25,-26.766,140.17,1
1.1243,104.53,-27.306,140.07,1
1.1393,105.2,-26.541,141.6,1
1.1542,105.72,-26.202,142.32,1
1.1684,106.63,-25.955,143.78,1
1.1818,107.64,-24.298,144.88,1
1.1952,108.32,-23.974,145.99,1
1.2087,108.32,-23.974,145.99,1
1.2227,108.51,-24.016,146.36,1
1.2376,109.36,-22.767,147.48,1
1.2511,109.77,-23.332,149.46,1
1.2659,110.25,-22.472,151.06,1
1.2804,110.85,-22.11,152.21,1
1.2927,110.85,-22.11,152.21,1
1.3074,111.58,-22.256,152.89,1
1.3215,111.53,-20.792,154.22,1
1.3365,112.57,-20.012,155.3,1
1.3512,112.71,-19.549,156.56,1
1.3657,113.31,-18.677,157.73,1
1.3795,113.6,-18.724,158.52,1
1.3934,114.44,-17.88,160.49,1
1.4071,114.9,-17.46,161.68,1
1.4208,114.9,-17.46,161.68,1
1.4353,115.56,-17.56,162.39,1
1.4501,116.24,-17.165,164.39,1
1.465,116.56,-15.222,166.09,1
1.4783,116.67,-15.236,166.5,1
1.4916,117.29,-12.824,167.71,1
1.5055,117.48,-13.842,168.93,1
1.5192,117.83,-14.886,170.97,1
1.534,118.27,-13.434,172.2,1
1.5488,118.27,-13.434,172.2,1
1.564,118.58,-12.966,173.43,1
1.5784,119.2,-12.528,174.16,1
1.5937,119.09,-11.006,175.08,1
1.6075,119.82,-10.567,176.64,1
1.6216,120.7,-10.645,176.87,1
1.6355,120.93,-10.155,178.11,1
1.6497,121.1,-10.169,179.36,1
1.6646,120.99,-9.6497,181.53,1
1.6799,121.48,-9.177,181.85,1
1.6932,121.48,-9.177,181.85,1
1.7077,121.65,-8.6769,183.1,1
1.7225,121.79,-8.1747,184.35,1
1.736,122.26,-8.2063,185.09,1
1.7501,122.31,-8.7243,186.35,1
1.7637,122.81,-7.7265,186.67,1
1.7788,123.33,-7.2405,188.25,1
1.793,123.8,-6.2284,188.56,1
1.8074,123.87,-5.7114,189.82,1
1.8221,125.08,-5.2425,188.67,1
1.8376,125.08,-5.2425,188.67,1
1.8493,125.11,-5.2435,189.51,1
1.8637,125.94,-4.7499,189.3,1
1.8776,125.96,-4.7508,190.97,1
1.8921,125.96,-4.7508,190.97,1
1.9065,125.96,-4.7509,191.81,1
1.921,127.19,-4.2638,191.06,1
1.936,127.59,-4.2773,191.36,1
1.9506,127.99,-4.2907,191.66,1
1.9651,127.99,-4.2907,191.66,1
1.9787,127.99,-4.2907,191.66,1
1.9936,127.99,-4.2905,192.08,1
2.0083,128.38,-4.3038,192.38,1
0.00034,127.93,-3.7522,195.01,1
0.01523,127.93,-3.2158,195.43,1
0.028013,126.23,-3.1731,197.56,1
0.041257,128.36,-2.6887,194.89,1
0.054648,128.35,-3.2264,194.89,1
0.066959,128.35,-3.2264,194.89,1
