0.001971,-43.92,73.9,-6.37
0.036276,-43.92,74.14,-6.37
0.054099,-43.68,73.9,-6.37
0.074867,-43.92,74.14,-6.37
0.099124,-43.68,74.14,-6.37
0.12052,-43.92,74.14,-6.61
0.13486,-43.68,74.14,-6.37
0.14879,-43.92,74.14,-6.37
0.16211,-43.68,74.14,-6.61
0.17576,-43.68,74.14,-6.61
0.18993,-43.92,74.14,-6.37
0.20358,-43.92,73.9,-6.37
0.21759,-43.68,73.66,-6.37
0.23118,-43.68,73.66,-6.37
0.24493,-43.68,73.42,-6.37
0.25849,-43.68,73.42,-6.37
0.27292,-43.68,73.42,-6.37
0.28712,-43.92,73.42,-6.37
0.30096,-43.68,73.42,-6.37
0.31505,-43.92,73.42,-6.37
0.32853,-43.68,73.18,-6.13
0.34181,-43.68,72.7,-5.89
0.35526,-43.68,72.46,-5.89
0.36921,-43.68,71.98,-5.41
0.3829,-43.68,71.98,-5.41
0.39619,-43.68,71.26,-5.17
0.4097,-43.68,71.02,-5.17
0.42348,-42.96,71.02,-5.17
0.43788,-43.44,70.06,-4.93
0.45123,-43.2,69.34,-4.69
0.46597,-43.2,68.86,-4.45
0.47945,-43.2,68.86,-4.45
0.49239,-42.24,68.62,-4.21
0.50577,-41.76,68.38,-3.97
0.51908,-41.76,67.66,-3.97
0.53316,-41.76,66.94,-3.49
0.54639,-41.52,66.22,-3.01
0.5596,-41.52,66.22,-3.01
0.57252,-40.56,66.22,-2.53
0.58611,-40.32,65.5,-2.53
0.60045,-39.84,65.5,-2.53
0.61293,-39.12,65.26,-2.53
0.62608,-39.12,64.54,-2.29
0.6395,-38.88,64.06,-2.05
0.65275,-38.88,64.06,-2.05
0.6657,-38.16,63.1,-2.05
0.67936,-37.2,62.62,-2.05
0.69284,-36.72,62.38,-1.81
0.70634,-36.72,61.66,-1.33
0.71935,-35.76,60.7,-1.33
0.7325,-35.76,60.7,-1.33
0.74674,-35.04,60.22,-1.09
0.76008,-34.56,59.5,-1.09
0.77385,-34.08,58.78,-0.61
0.7875,-33.84,57.82,-0.85
0.80104,-33.36,57.82,-0.61
0.81423,-33.36,57.82,-0.61
0.82731,-32.64,57.1,-0.61
0.84132,-31.92,56.38,-0.61
0.85458,-31.92,55.9,-0.61
