0.002195,-44.16,72.22,-4.69
0.032932,-44.16,72.22,-4.69
0.049989,-44.16,72.22,-4.69
0.069599,-43.92,72.22,-4.69
0.087269,-43.92,72.22,-4.69
0.10976,-43.92,72.22,-4.93
0.14123,-43.92,72.22,-4.69
0.15633,-44.16,72.22,-4.69
0.17025,-43.92,72.22,-4.69
0.18192,-43.92,72.22,-4.69
0.19501,-43.92,72.22,-4.69
0.20862,-43.92,72.22,-4.69
0.22276,-43.92,72.22,-4.69
0.23732,-44.16,72.22,-4.69
0.25151,-43.92,72.22,-4.69
0.26413,-43.92,72.22,-4.93
0.27757,-43.92,72.22,-4.69
0.29004,-43.92,72.22,-4.69
0.30379,-43.92,72.22,-4.69
0.31928,-43.92,72.22,-4.69
0.33204,-44.16,72.22,-4.69
0.34532,-43.92,72.22,-4.69
0.35884,-43.92,72.22,-4.69
0.37243,-44.16,72.22,-4.69
0.38614,-44.16,72.22,-4.69
0.40076,-43.92,72.22,-4.93
0.41766,-44.16,72.22,-4.69
0.43236,-44.16,72.22,-4.69
0.44594,-43.92,72.22,-4.93
0.45943,-43.92,72.22,-4.93
0.47276,-43.92,72.22,-5.17
0.48635,-43.92,72.22,-5.41
0.50124,-43.92,72.22,-5.65
0.51449,-43.92,72.22,-5.65
0.53042,-43.92,72.22,-6.13
0.54551,-43.68,72.22,-6.37
0.55769,-42.96,72.22,-6.85
0.5712,-43.44,72.22,-7.09
0.58459,-43.2,72.22,-7.33
0.59761,-43.2,72.22,-7.81
0.61202,-42.24,71.98,-8.05
0.62631,-42.24,71.98,-8.05
0.63849,-41.76,71.98,-8.53
0.65143,-41.76,71.74,-9.01
0.66336,-41.76,71.26,-9.49
0.67758,-41.52,71.5,-10.21
0.69128,-41.04,71.26,-10.21
0.70554,-41.04,71.26,-10.21
0.71947,-40.32,71.02,-10.69
0.7315,-39.84,71.02,-11.17
0.74533,-39.6,71.02,-11.65
0.75748,-39.12,70.54,-12.13
0.77215,-39.12,70.06,-12.85
0.78522,-39.12,70.06,-12.85
0.79897,-38.4,69.58,-13.57
0.81234,-37.92,69.34,-13.81
